Datetime,RotorSpeed,GeneratorSpeed,GeneratorTemperature,WindSpeed,WindSpeed_count,PowerOutput,SpeiseSpannung,StatusAnlage,MaxWindHeute,offsetWindDirection,PitchDeg,Status_rounded
2022-01-15 05:50:00,0.000000,0.000000,2.299164,0.000000,598,0.000000,27.800000,13.000000,3.100000,-60.384615,80.313994,13.000000
2022-01-15 06:00:00,0.000000,0.000000,2.298325,0.000000,597,0.000000,27.800000,13.000000,3.100000,-91.455611,80.313994,13.000000
2022-01-15 06:10:00,0.000000,0.000000,2.299164,0.000000,598,0.000000,27.800167,13.000000,3.100000,-80.695652,80.313994,13.000000
2022-01-15 06:20:00,0.000000,0.000000,2.298328,0.000000,598,0.000000,27.800000,13.000000,3.100000,-53.740803,80.313994,13.000000
2022-01-15 06:30:00,0.000000,0.000000,2.291304,0.000000,598,0.000000,27.800000,13.000000,3.100000,-6.727425,80.313994,13.000000
2022-01-15 06:40:00,0.000000,0.000000,2.273746,0.000000,598,0.000000,27.800000,13.000000,3.100000,44.724080,80.313994,13.000000
2022-01-15 06:50:00,0.000000,0.000000,2.248161,0.000000,598,0.000000,27.800000,13.000000,3.100000,-30.128763,80.313994,13.000000
2022-01-15 07:00:00,0.000000,0.000000,2.192977,0.000000,598,0.000000,27.800000,13.000000,3.100000,32.483278,80.313994,13.000000
2022-01-15 07:10:00,0.000000,0.000000,1.991960,0.000000,597,0.000000,27.800000,13.000000,3.100000,128.073702,80.313994,13.000000
2022-01-15 07:20:00,0.000000,0.000000,1.841639,0.000000,598,0.000000,27.800000,13.000000,3.100000,-0.065217,80.313994,13.000000
2022-01-15 07:30:00,0.000000,0.000000,1.569950,0.000000,599,0.000000,27.800000,13.000000,3.100000,27.582638,80.313994,13.000000
2022-01-15 07:40:00,0.000000,0.000000,1.409548,0.000000,597,0.000000,27.800503,13.000000,3.100000,-8.688442,80.313994,13.000000
2022-01-15 07:50:00,0.000000,0.000000,1.347157,0.000000,598,0.000000,27.800000,13.000000,3.100000,1.775920,80.313994,13.000000
2022-01-15 08:00:00,0.000000,0.000000,1.320401,0.000000,598,0.000000,27.800000,13.000000,3.100000,90.842809,80.313994,13.000000
2022-01-15 08:10:00,0.000000,0.000000,1.316221,0.000000,598,0.000000,27.800000,13.000000,3.100000,142.230769,80.313994,13.000000
2022-01-15 08:20:00,0.000000,0.000000,1.311873,0.000000,598,0.000000,27.800167,13.000000,3.100000,9.613712,80.313994,13.000000
2022-01-15 08:30:00,0.000000,0.000000,1.319231,0.000000,598,0.000000,27.800000,13.000000,3.100000,58.602007,80.313994,13.000000
2022-01-15 08:40:00,0.000000,0.000000,1.321070,0.000000,598,0.000000,27.800000,13.000000,3.100000,100.623746,80.313994,13.000000
2022-01-15 08:50:00,0.000000,0.000000,1.333946,0.085284,598,0.000000,27.800000,13.000000,3.100000,41.938127,80.313994,13.000000
2022-01-15 09:00:00,0.000000,0.000000,1.393645,0.104515,598,0.000000,27.800000,13.000000,3.100000,61.095318,80.313994,13.000000
2022-01-15 09:10:00,0.000000,0.000000,2.227592,0.050167,598,0.000000,27.800000,13.000000,3.100000,102.617057,80.313994,13.000000
2022-01-15 09:20:00,0.000000,0.000000,2.266945,0.363439,599,0.000000,27.800000,13.000000,3.100000,135.816361,80.313994,13.000000
2022-01-15 09:30:00,0.000000,0.000000,2.310870,0.509532,598,0.000000,27.800000,13.000000,3.100000,152.531773,80.313994,13.000000
2022-01-15 09:40:00,0.000000,0.000000,1.879933,0.457023,598,0.000000,27.800000,13.000000,3.100000,153.956522,80.313994,13.000000
2022-01-15 09:50:00,0.000000,0.000000,2.157358,0.015050,598,0.000000,27.800000,13.000000,3.100000,7.688963,80.313994,13.000000
2022-01-15 10:00:00,0.000000,0.000000,3.200669,0.030100,598,0.000000,27.800000,13.000000,3.100000,-60.060201,80.313994,13.000000
2022-01-15 10:10:00,0.000000,0.000000,3.238397,0.926711,599,0.000000,27.800000,13.000000,3.100000,10.186978,80.313994,13.000000
2022-01-15 10:20:00,0.392667,0.000000,2.582667,1.390500,600,0.000000,27.800000,13.000000,3.100000,-3.275000,80.313994,13.000000
2022-01-15 10:30:00,1.552421,0.000000,3.060601,2.097830,599,0.000000,27.800000,13.000000,3.100000,8.071786,80.313994,13.000000
